WMO,Cycle,Category,CYCLE_NUMBER
5904475,214,4,214.0
5904476,27,2,27.0
5904476,51,0,51.0
5904477,13,2,13.0
5904659,101,1,101.0
5904659,114,2,114.0
5904659,121,0,121.0
5904661,34,4,34.0
5904661,37,2,37.0
5904661,42,1,42.0
5904661,44,2,44.0
5904661,47,2,47.0
5904670,25,0,25.0
5904670,28,2,28.0
5904673,53,2,53.0
5904673,1,0,1.0
5904673,52,2,52.0
5904673,10,2,10.0
5904673,54,0,54.0
5904673,101,0,101.0
5904673,55,2,55.0
5904673,102,2,102.0
5904673,61,2,61.0
5904673,104,2,104.0
5904673,65,0,65.0
5904673,105,1,105.0
5904673,69,2,69.0
5904673,106,2,106.0
5904673,7,0,7.0
5904673,113,0,113.0
5904673,71,0,71.0
5904673,14,0,14.0
5904673,78,0,78.0
5904673,15,0,15.0
5904673,8,0,8.0
5904673,17,0,17.0
5904673,80,2,80.0
5904673,19,2,19.0
5904673,83,2,83.0
5904673,20,2,20.0
5904673,86,0,86.0
5904673,21,2,21.0
5904673,92,2,92.0
5904673,22,1,22.0
5904673,94,0,94.0
5904673,23,2,23.0
5904673,95,2,95.0
5904673,24,2,24.0
5904673,96,0,96.0
5904673,25,1,25.0
5904673,97,2,97.0
5904673,26,1,26.0
5904673,98,0,98.0
5904673,27,0,27.0
5904673,99,0,99.0
5904673,28,0,28.0
5904673,29,2,29.0
5904673,30,0,30.0
5904673,31,0,31.0
5904673,32,0,32.0
5904673,33,1,33.0
5904673,34,1,34.0
5904673,35,1,35.0
5904673,36,0,36.0
5904673,37,0,37.0
5904673,38,0,38.0
5904673,39,2,39.0
5904673,40,0,40.0
5904673,41,2,41.0
5904673,44,2,44.0
5904673,45,0,45.0
5904673,46,2,46.0
5904673,47,0,47.0
5904673,48,2,48.0
5904673,50,1,50.0
5904673,51,2,51.0
5904673,56,2,56.0
5904673,57,2,57.0
5904673,59,2,59.0
5904673,60,2,60.0
5904676,108,4,108.0
5904676,109,0,109.0
5904676,135,0,135.0
5904676,139,1,139.0
5904676,22,1,22.0
5904676,23,1,23.0
5904676,34,2,34.0
5904676,35,1,35.0
5904676,42,2,42.0
5904676,44,1,44.0
5904676,52,1,52.0
5904676,58,1,58.0
5904676,59,1,59.0
5904676,86,2,86.0
5904677,19,3,19.0
5904677,25,1,25.0
5904677,27,1,27.0
5904677,34,1,34.0
5904678,146,1,146.0
5904679,107,0,107.0
5904679,116,0,116.0
5904679,119,4,119.0
5904679,14,1,14.0
5904679,6,1,6.0
5904679,68,1,68.0
5904679,8,1,8.0
5904679,87,0,87.0
5904679,9,1,9.0
5904684,1,1,1.0
5904684,136,1,136.0
5904684,19,1,19.0
5904684,38,0,38.0
5904684,41,1,41.0
5904686,110,0,110.0
5904686,14,1,14.0
5904686,16,0,16.0
5904686,19,2,19.0
5904686,22,1,22.0
5904686,24,1,24.0
5904686,26,1,26.0
5904686,28,1,28.0
5904686,29,2,29.0
5904686,30,0,30.0
5904686,31,2,31.0
5904686,32,2,32.0
5904686,33,1,33.0
5904686,34,2,34.0
5904686,36,2,36.0
5904686,4,2,4.0
5904686,42,2,42.0
5904686,43,2,43.0
5904686,44,0,44.0
5904686,45,0,45.0
5904686,46,0,46.0
5904686,47,0,47.0
5904686,49,2,49.0
5904686,50,0,50.0
5904686,51,2,51.0
5904686,52,2,52.0
5904686,54,0,54.0
5904686,55,0,55.0
5904686,56,2,56.0
5904686,79,0,79.0
5904686,80,0,80.0
5904686,9,0,9.0
5904688,106,2,106.0
5904688,110,2,110.0
5904688,61,1,61.0
5904688,75,1,75.0
5904688,84,1,84.0
5904688,90,1,90.0
5904693,129,1,129.0
5904693,131,1,131.0
5904693,134,1,134.0
5904693,135,1,135.0
5904693,137,1,137.0
5904693,98,1,98.0
5904763,17,1,17.0
5904763,24,1,24.0
5904767,31,0,31.0
5904767,36,2,36.0
5904845,1,1,1.0
5904845,113,3,113.0
5904845,156,3,156.0
5904845,21,3,21.0
5904845,33,1,33.0
5904845,36,2,36.0
5904845,41,2,41.0
5904845,42,2,42.0
5904845,43,1,43.0
5904845,44,2,44.0
5904845,45,2,45.0
5904845,48,2,48.0
5904845,5,2,5.0
5904845,53,1,53.0
5904845,61,2,61.0
5904845,63,1,63.0
5904845,79,1,79.0
5904845,87,3,87.0
5904845,95,3,95.0
5904924,294,0,294.0
5904924,165,0,165.0
5904924,288,0,288.0
5904924,168,0,168.0
5904924,297,0,297.0
5904924,171,0,171.0
5904924,300,0,300.0
5904924,174,0,174.0
5904924,315,0,315.0
5904924,180,0,180.0
5904924,318,0,318.0
5904924,183,0,183.0
5904924,321,3,321.0
5904924,186,0,186.0
5904924,324,3,324.0
5904924,189,2,189.0
5904924,327,2,327.0
5904924,192,0,192.0
5904924,330,0,330.0
5904924,195,0,195.0
5904924,333,0,333.0
5904924,198,0,198.0
5904924,339,0,339.0
5904924,201,0,201.0
5904924,342,2,342.0
5904924,204,0,204.0
5904924,345,2,345.0
5904924,207,0,207.0
5904924,348,2,348.0
5904924,210,0,210.0
5904924,357,0,357.0
5904924,213,0,213.0
5904924,360,0,360.0
5904924,216,0,216.0
5904924,363,0,363.0
5904924,219,2,219.0
5904924,366,0,366.0
5904924,222,0,222.0
5904924,372,0,372.0
5904924,225,2,225.0
5904924,375,0,375.0
5904924,228,2,228.0
5904924,231,2,231.0
5904924,234,0,234.0
5904924,237,0,237.0
5904924,240,1,240.0
5904924,243,0,243.0
5904924,246,0,246.0
5904924,249,0,249.0
5904924,252,0,252.0
5904924,255,0,255.0
5904924,258,2,258.0
5904924,261,3,261.0
5904924,264,0,264.0
5904924,267,2,267.0
5904924,269,4,269.0
5904924,270,1,270.0
5904924,273,2,273.0
5904924,276,2,276.0
5904924,279,1,279.0
5904924,282,1,282.0
5904924,285,1,285.0
5904924,303,0,303.0
5904924,306,0,306.0
5904924,309,0,309.0
5904924,312,0,312.0
5904980,67,2,67.0
5904980,72,1,72.0
5904982,16,2,16.0
5904982,17,2,17.0
5904982,18,0,18.0
5904982,19,1,19.0
5904982,22,0,22.0
5904982,26,0,26.0
5904982,51,2,51.0
5904982,53,2,53.0
5904982,54,1,54.0
5904983,14,0,14.0
5904984,81,2,81.0
5904984,114,0,114.0
5904984,80,1,80.0
5904984,127,0,127.0
5904984,15,1,15.0
5904984,16,1,16.0
5904984,17,1,17.0
5904984,18,2,18.0
5904984,19,2,19.0
5904984,24,2,24.0
5904984,25,3,25.0
5904984,29,1,29.0
5904984,31,2,31.0
5904984,32,2,32.0
5904984,35,1,35.0
5904984,36,2,36.0
5904984,38,2,38.0
5904984,43,1,43.0
5904984,45,2,45.0
5904984,46,1,46.0
5904984,47,2,47.0
5904984,48,0,48.0
5904984,49,2,49.0
5904984,50,2,50.0
5904984,51,2,51.0
5904984,52,2,52.0
5904984,54,2,54.0
5904984,56,0,56.0
5904984,57,2,57.0
5904984,59,0,59.0
5904984,61,2,61.0
5904984,62,2,62.0
5904984,65,0,65.0
5904984,67,0,67.0
5904984,68,2,68.0
5904984,69,2,69.0
5904984,70,0,70.0
5904984,71,2,71.0
5904984,72,2,72.0
5904984,73,2,73.0
5904984,74,2,74.0
5904984,75,2,75.0
5904984,77,2,77.0
5905023,3,3,3.0
5905023,1,0,1.0
5905023,28,0,28.0
5905023,100,0,100.0
5905023,32,0,32.0
5905023,104,0,104.0
5905023,33,4,33.0
5905023,108,0,108.0
5905023,4,0,4.0
5905023,112,0,112.0
5905023,40,0,40.0
5905023,115,4,115.0
5905023,41,4,41.0
5905023,116,4,116.0
5905023,42,4,42.0
5905023,12,0,12.0
5905023,43,0,43.0
5905023,120,4,120.0
5905023,44,0,44.0
5905023,124,0,124.0
5905023,46,4,46.0
5905023,126,4,126.0
5905023,48,0,48.0
5905023,128,0,128.0
5905023,5,0,5.0
5905023,134,0,134.0
5905023,50,0,50.0
5905023,140,0,140.0
5905023,51,0,51.0
5905023,146,0,146.0
5905023,52,0,52.0
5905023,149,4,149.0
5905023,53,4,53.0
5905023,15,4,15.0
5905023,54,4,54.0
5905023,152,0,152.0
5905023,55,4,55.0
5905023,153,4,153.0
5905023,56,0,56.0
5905023,157,0,157.0
5905023,59,4,59.0
5905023,158,0,158.0
5905023,6,0,6.0
5905023,16,0,16.0
5905023,60,0,60.0
5905023,162,4,162.0
5905023,61,4,61.0
5905023,163,4,163.0
5905023,62,4,62.0
5905023,164,0,164.0
5905023,64,0,64.0
5905023,165,4,165.0
5905023,67,4,67.0
5905023,169,4,169.0
5905023,68,4,68.0
5905023,170,4,170.0
5905023,69,4,69.0
5905023,172,4,172.0
5905023,70,4,70.0
5905023,180,4,180.0
5905023,72,4,72.0
5905023,183,4,183.0
5905023,73,4,73.0
5905023,184,0,184.0
5905023,74,4,74.0
5905023,185,0,185.0
5905023,75,4,75.0
5905023,186,0,186.0
5905023,76,0,76.0
5905023,19,4,19.0
5905023,78,4,78.0
5905023,2,0,2.0
5905023,8,0,8.0
5905023,20,0,20.0
5905023,80,0,80.0
5905023,204,4,204.0
5905023,81,4,81.0
5905023,231,4,231.0
5905023,82,4,82.0
5905023,24,0,24.0
5905023,83,4,83.0
5905023,27,4,27.0
5905023,34,4,34.0
5905023,84,0,84.0
5905023,35,4,35.0
5905023,85,4,85.0
5905023,36,0,36.0
5905023,87,4,87.0
5905023,37,4,37.0
5905023,88,0,88.0
5905023,89,4,89.0
5905023,91,4,91.0
5905023,92,0,92.0
5905023,93,4,93.0
5905023,94,4,94.0
5905023,96,0,96.0
5905070,103,4,103.0
5905070,116,2,116.0
5905070,132,2,132.0
5905070,133,2,133.0
5905070,31,2,31.0
5905070,36,3,36.0
5905070,37,0,37.0
5905070,38,0,38.0
5905070,57,1,57.0
5905070,76,0,76.0
5905070,78,0,78.0
5905071,35,2,35.0
5905071,36,1,36.0
5905071,38,1,38.0
5905071,40,0,40.0
5905071,41,2,41.0
5905071,42,2,42.0
5905071,44,0,44.0
5905071,47,2,47.0
5905071,75,2,75.0
5905072,10,2,10.0
5905072,93,0,93.0
5905072,102,2,102.0
5905072,107,1,107.0
5905072,108,2,108.0
5905072,11,0,11.0
5905072,110,0,110.0
5905072,112,0,112.0
5905072,114,0,114.0
5905072,116,2,116.0
5905072,12,0,12.0
5905072,123,1,123.0
5905072,143,2,143.0
5905072,160,1,160.0
5905072,164,2,164.0
5905072,170,0,170.0
5905072,182,2,182.0
5905072,19,0,19.0
5905072,20,2,20.0
5905072,22,2,22.0
5905072,24,2,24.0
5905072,29,1,29.0
5905072,33,1,33.0
5905072,34,1,34.0
5905072,4,0,4.0
5905072,43,1,43.0
5905072,44,1,44.0
5905072,45,1,45.0
5905072,5,0,5.0
5905072,50,3,50.0
5905072,56,1,56.0
5905072,57,1,57.0
5905072,6,0,6.0
5905072,75,2,75.0
5905072,79,0,79.0
5905072,8,0,8.0
5905072,84,2,84.0
5905072,85,1,85.0
5905072,87,0,87.0
5905072,88,0,88.0
5905072,9,0,9.0
5905072,91,2,91.0
5905073,90,0,90.0
5905073,10,0,10.0
5905073,84,0,84.0
5905073,100,0,100.0
5905073,92,2,92.0
5905073,102,0,102.0
5905073,96,2,96.0
5905073,12,0,12.0
5905073,15,1,15.0
5905073,16,0,16.0
5905073,17,2,17.0
5905073,18,1,18.0
5905073,20,0,20.0
5905073,22,1,22.0
5905073,25,1,25.0
5905073,26,1,26.0
5905073,28,2,28.0
5905073,29,1,29.0
5905073,36,2,36.0
5905073,37,2,37.0
5905073,40,1,40.0
5905073,42,1,42.0
5905073,44,1,44.0
5905073,5,0,5.0
5905073,53,2,53.0
5905073,54,2,54.0
5905073,56,2,56.0
5905073,57,2,57.0
5905073,58,2,58.0
5905073,61,2,61.0
5905073,64,2,64.0
5905073,65,0,65.0
5905073,7,0,7.0
5905073,70,1,70.0
5905073,72,1,72.0
5905073,73,0,73.0
5905073,75,0,75.0
5905073,76,0,76.0
5905073,77,0,77.0
5905073,78,0,78.0
5905073,79,0,79.0
5905073,8,0,8.0
5905073,81,0,81.0
5905073,82,0,82.0
5905073,83,0,83.0
5905073,97,2,97.0
5905073,98,2,98.0
5905076,100,0,100.0
5905076,102,1,102.0
5905076,105,1,105.0
5905076,106,1,106.0
5905076,107,1,107.0
5905076,111,1,111.0
5905076,112,3,112.0
5905076,27,1,27.0
5905076,28,1,28.0
5905076,29,1,29.0
5905076,3,2,3.0
5905076,32,2,32.0
5905076,33,2,33.0
5905076,35,1,35.0
5905076,68,1,68.0
5905076,72,3,72.0
5905076,73,0,73.0
5905076,75,2,75.0
5905076,89,2,89.0
5905079,101,1,101.0
5905079,103,3,103.0
5905079,104,1,104.0
5905079,105,2,105.0
5905079,106,0,106.0
5905079,108,0,108.0
5905079,32,2,32.0
5905079,33,1,33.0
5905079,36,1,36.0
5905079,39,1,39.0
5905079,44,1,44.0
5905079,69,1,69.0
5905079,71,1,71.0
5905079,72,1,72.0
5905079,74,1,74.0
5905079,76,1,76.0
5905079,78,1,78.0
5905079,79,2,79.0
5905079,80,0,80.0
5905079,86,0,86.0
5905079,87,1,87.0
5905079,9,2,9.0
5905080,20,2,20.0
5905080,22,0,22.0
5905080,23,2,23.0
5905080,26,1,26.0
5905080,5,0,5.0
5905080,6,0,6.0
5905080,7,0,7.0
5905099,103,1,103.0
5905099,21,1,21.0
5905099,25,0,25.0
5905099,27,1,27.0
5905099,29,1,29.0
5905099,30,1,30.0
5905099,33,2,33.0
5905099,36,0,36.0
5905099,42,0,42.0
5905099,63,2,63.0
5905099,71,2,71.0
5905099,73,0,73.0
5905099,76,2,76.0
5905099,91,2,91.0
5905099,93,1,93.0
5905099,98,1,98.0
5905102,146,2,146.0
5905130,37,1,37.0
5905130,41,1,41.0
5905165,12,3,12.0
5905165,25,0,25.0
5905165,41,0,41.0
5905165,54,0,54.0
5905165,6,0,6.0
5905165,7,0,7.0
5905194,104,2,104.0
5905194,128,2,128.0
5905366,24,0,24.0
5905366,46,0,46.0
5905366,49,0,49.0
5905366,54,4,54.0
5905366,76,0,76.0
5905366,80,0,80.0
5905366,85,0,85.0
5905366,87,0,87.0
5905366,89,0,89.0
5905370,11,0,11.0
5905371,103,2,103.0
5905371,105,1,105.0
5905371,106,2,106.0
5905371,109,1,109.0
5905371,110,2,110.0
5905371,111,2,111.0
5905371,115,3,115.0
5905371,124,1,124.0
5905371,127,1,127.0
5905371,42,1,42.0
5905371,44,1,44.0
5905371,67,1,67.0
5905371,68,1,68.0
5905371,7,0,7.0
5905371,70,2,70.0
5905371,71,2,71.0
5905371,73,1,73.0
5905371,74,1,74.0
5905372,104,0,104.0
5905372,141,0,141.0
5905372,28,1,28.0
5905372,33,1,33.0
5905372,37,0,37.0
5905372,45,0,45.0
5905372,55,1,55.0
5905372,64,1,64.0
5905372,69,0,69.0
5905372,71,2,71.0
5905372,77,3,77.0
5905372,97,0,97.0
5905374,31,2,31.0
5905376,15,0,15.0
5905376,17,2,17.0
5905376,20,2,20.0
5905376,21,0,21.0
5905376,34,2,34.0
5905376,68,1,68.0
5905377,113,2,113.0
5905377,119,0,119.0
5905377,122,2,122.0
5905377,132,0,132.0
5905377,137,2,137.0
5905377,140,1,140.0
5905377,143,1,143.0
5905377,144,1,144.0
5905377,146,1,146.0
5905377,147,1,147.0
5905377,43,1,43.0
5905377,49,2,49.0
5905377,64,2,64.0
5905377,67,2,67.0
5905377,69,0,69.0
5905377,70,0,70.0
5905377,71,1,71.0
5905377,74,0,74.0
5905378,8,1,8.0
5905396,104,2,104.0
5905396,105,1,105.0
5905396,106,2,106.0
5905396,107,1,107.0
5905396,110,1,110.0
5905396,111,1,111.0
5905396,115,1,115.0
5905396,116,0,116.0
5905396,117,2,117.0
5905396,118,2,118.0
5905396,119,2,119.0
5905396,120,2,120.0
5905396,121,0,121.0
5905396,122,0,122.0
5905396,123,0,123.0
5905396,125,0,125.0
5905396,133,1,133.0
5905396,89,2,89.0
5905397,71,0,71.0
5905397,77,0,77.0
5905397,82,0,82.0
5905397,84,2,84.0
5905397,87,2,87.0
5905441,136,2,136.0
5905441,36,2,36.0
5905441,56,1,56.0
5905441,61,2,61.0
5905442,121,0,121.0
5905442,127,1,127.0
5905442,132,0,132.0
5905442,96,3,96.0
5905505,40,0,40.0
5905505,100,0,100.0
5905505,39,0,39.0
5905505,101,0,101.0
5905505,41,0,41.0
5905505,102,0,102.0
5905505,47,0,47.0
5905505,103,0,103.0
5905505,57,0,57.0
5905505,106,0,106.0
5905505,6,0,6.0
5905505,107,0,107.0
5905505,60,0,60.0
5905505,108,0,108.0
5905505,61,0,61.0
5905505,109,0,109.0
5905505,63,0,63.0
5905505,11,0,11.0
5905505,66,0,66.0
5905505,111,0,111.0
5905505,7,0,7.0
5905505,117,0,117.0
5905505,72,0,72.0
5905505,120,2,120.0
5905505,73,0,73.0
5905505,122,0,122.0
5905505,74,0,74.0
5905505,123,0,123.0
5905505,75,2,75.0
5905505,124,0,124.0
5905505,76,0,76.0
5905505,126,0,126.0
5905505,77,3,77.0
5905505,127,0,127.0
5905505,79,0,79.0
5905505,128,0,128.0
5905505,8,0,8.0
5905505,13,0,13.0
5905505,80,3,80.0
5905505,131,0,131.0
5905505,81,0,81.0
5905505,132,0,132.0
5905505,83,0,83.0
5905505,133,0,133.0
5905505,84,0,84.0
5905505,134,0,134.0
5905505,85,0,85.0
5905505,135,0,135.0
5905505,86,0,86.0
5905505,136,0,136.0
5905505,87,0,87.0
5905505,137,0,137.0
5905505,98,0,98.0
5905505,138,2,138.0
5905505,99,0,99.0
5905505,139,0,139.0
5905505,14,3,14.0
5905505,140,0,140.0
5905505,141,0,141.0
5905505,142,0,142.0
5905505,15,0,15.0
5905505,18,0,18.0
5905505,2,0,2.0
5905505,23,0,23.0
5905505,24,0,24.0
5905505,25,0,25.0
5905505,34,0,34.0
5905505,35,0,35.0
5905505,37,0,37.0
5905505,5,0,5.0
5905505,53,0,53.0
5905505,54,0,54.0
5905505,56,0,56.0
5905531,10,0,10.0
5905531,12,0,12.0
5905531,13,0,13.0
5905531,14,0,14.0
5905531,15,0,15.0
5905531,16,2,16.0
5905531,17,0,17.0
5905531,18,0,18.0
5905531,19,0,19.0
5905531,2,0,2.0
5905531,20,0,20.0
5905531,21,0,21.0
5905531,23,0,23.0
5905531,24,0,24.0
5905531,4,0,4.0
5905531,40,0,40.0
5905531,41,0,41.0
5905531,42,0,42.0
5905531,43,0,43.0
5905531,44,0,44.0
5905531,5,2,5.0
5905531,53,0,53.0
5905531,56,0,56.0
5905531,6,2,6.0
5905531,61,0,61.0
5905531,63,0,63.0
5905531,65,2,65.0
5905531,7,0,7.0
5905531,8,2,8.0
5905553,100,1,100.0
5905553,101,0,101.0
5905553,102,0,102.0
5905553,104,0,104.0
5905553,16,0,16.0
5905553,43,0,43.0
5905553,52,0,52.0
5905553,62,0,62.0
5905553,7,0,7.0
5905553,78,2,78.0
5905553,88,2,88.0
5905553,92,1,92.0
5905553,93,1,93.0
5905553,94,1,94.0
5905553,95,1,95.0
5905553,96,2,96.0
5905553,97,2,97.0
5905553,98,0,98.0
5905553,99,2,99.0
5905555,13,2,13.0
5905555,15,0,15.0
5905555,26,2,26.0
5905555,28,0,28.0
5905555,30,0,30.0
5905555,31,0,31.0
5905555,32,0,32.0
5905555,33,2,33.0
5905555,34,0,34.0
5905555,35,0,35.0
5905556,20,2,20.0
5905556,23,0,23.0
5905556,27,0,27.0
5905556,32,2,32.0
5905556,34,0,34.0
5905556,36,2,36.0
5905556,37,0,37.0
5905556,38,2,38.0
5905556,39,2,39.0
5905556,51,0,51.0
5905556,53,2,53.0
5905980,45,0,45.0
5905981,22,0,22.0
5905982,76,2,76.0
5905991,111,2,111.0
5905991,29,0,29.0
5905997,40,0,40.0
5905997,41,0,41.0
5905997,42,0,42.0
5905998,88,1,88.0
5905998,96,2,96.0
5906000,45,2,45.0
5906000,55,0,55.0
5906000,64,0,64.0
5906000,65,2,65.0
5906000,66,0,66.0
5906000,71,0,71.0
5906000,72,0,72.0
5906000,73,2,73.0
5906000,74,0,74.0
5906000,76,0,76.0
5906000,77,0,77.0
5906000,78,0,78.0
5906000,79,0,79.0
5906000,82,2,82.0
5906000,83,1,83.0
5906000,84,1,84.0
5906000,85,1,85.0
5906000,87,1,87.0
5906003,30,2,30.0
5906026,53,0,53.0
5906030,135,4,135.0
5906030,142,1,142.0
5906030,34,0,34.0
5906031,24,0,24.0
5906031,25,0,25.0
5906031,75,0,75.0
5906031,83,0,83.0
5906032,100,1,100.0
5906032,102,1,102.0
5906032,110,1,110.0
5906032,133,4,133.0
5906032,85,1,85.0
5906033,3,2,3.0
5906035,123,1,123.0
5906035,126,2,126.0
5906035,128,1,128.0
5906035,134,2,134.0
5906035,135,0,135.0
5906035,136,2,136.0
5906035,14,1,14.0
5906035,142,1,142.0
5906035,143,2,143.0
5906035,38,2,38.0
5906035,51,2,51.0
5906035,83,1,83.0
5906036,12,1,12.0
5906036,9,2,9.0
5906207,108,3,108.0
5906207,115,2,115.0
5906207,116,1,116.0
5906207,37,0,37.0
5906207,83,2,83.0
5906212,10,1,10.0
5906212,14,2,14.0
5906212,18,2,18.0
5906212,19,2,19.0
5906212,22,2,22.0
5906212,23,2,23.0
5906212,26,1,26.0
5906212,29,2,29.0
5906212,3,2,3.0
5906212,4,2,4.0
5906212,5,1,5.0
5906212,7,0,7.0
5906219,63,0,63.0
5906219,69,1,69.0
5906236,120,0,120.0
5906236,130,3,130.0
5906236,89,3,89.0
5906243,33,0,33.0
5906243,37,0,37.0
5906244,101,2,101.0
5906244,135,2,135.0
5906244,140,2,140.0
5906244,77,0,77.0
5906301,91,2,91.0
5906302,129,2,129.0
5906302,130,1,130.0
5906304,113,0,113.0
5906304,115,0,115.0
5906305,105,0,105.0
5906305,106,0,106.0
5906305,111,2,111.0
5906305,115,0,115.0
5906305,116,0,116.0
5906305,125,0,125.0
5906305,127,0,127.0
5906305,128,0,128.0
5906305,13,0,13.0
5906305,15,0,15.0
5906305,16,0,16.0
5906305,19,0,19.0
5906305,31,3,31.0
5906305,43,0,43.0
5906305,45,2,45.0
5906305,54,0,54.0
5906305,55,0,55.0
5906305,56,0,56.0
5906305,57,0,57.0
5906305,59,0,59.0
5906305,64,0,64.0
5906305,74,0,74.0
5906305,75,0,75.0
5906305,80,0,80.0
5906305,83,0,83.0
5906305,89,0,89.0
5906305,91,0,91.0
5906305,92,0,92.0
5906305,93,0,93.0
5906305,94,0,94.0
5906307,23,0,23.0
5906307,25,0,25.0
5906307,36,0,36.0
5906307,96,0,96.0
5906307,97,0,97.0
5906308,101,0,101.0
5906308,103,0,103.0
5906308,11,0,11.0
5906308,113,0,113.0
5906308,12,0,12.0
5906308,123,0,123.0
5906308,35,0,35.0
5906308,37,2,37.0
5906308,38,0,38.0
5906308,60,0,60.0
5906308,65,0,65.0
5906308,84,3,84.0
5906308,94,0,94.0
5906310,10,2,10.0
5906310,37,2,37.0
5906310,76,0,76.0
5906310,8,0,8.0
5906310,81,0,81.0
5906310,82,0,82.0
5906310,84,2,84.0
5906310,90,0,90.0
5906310,93,0,93.0
5906311,10,0,10.0
5906311,105,2,105.0
5906311,11,0,11.0
5906311,112,2,112.0
5906311,115,2,115.0
5906311,116,2,116.0
5906311,2,2,2.0
5906311,28,2,28.0
5906311,29,3,29.0
5906311,30,3,30.0
5906311,6,3,6.0
5906311,9,3,9.0
5906312,10,4,10.0
5906312,32,1,32.0
5906312,44,1,44.0
5906316,7,2,7.0
5906319,4,2,4.0
5906342,4,0,4.0
5906343,102,0,102.0
5906343,55,2,55.0
5906343,61,0,61.0
5906435,92,1,92.0
5906438,109,0,109.0
5906438,36,1,36.0
5906438,74,0,74.0
5906438,77,0,77.0
5906440,7,0,7.0
5906440,79,2,79.0
5906442,36,0,36.0
5906443,10,1,10.0
5906443,12,1,12.0
5906443,13,1,13.0
5906443,39,1,39.0
5906444,13,1,13.0
5906444,14,1,14.0
5906444,2,1,2.0
5906449,17,0,17.0
5906449,4,0,4.0
5906449,52,0,52.0
5906450,86,0,86.0
5906450,87,0,87.0
5906469,10,0,10.0
5906469,18,0,18.0
5906469,24,0,24.0
5906469,44,0,44.0
5906469,46,0,46.0
5906469,51,2,51.0
5906469,55,3,55.0
5906470,11,2,11.0
5906470,18,0,18.0
5906470,23,0,23.0
5906470,28,0,28.0
5906470,34,0,34.0
5906470,35,0,35.0
5906470,36,0,36.0
5906470,37,0,37.0
5906470,38,0,38.0
5906470,39,0,39.0
5906470,43,0,43.0
5906470,6,0,6.0
5906470,72,0,72.0
5906470,73,0,73.0
5906470,9,0,9.0
5906487,64,0,64.0
5906487,65,0,65.0
5906487,67,0,67.0
5906487,76,0,76.0
5906489,37,1,37.0
5906490,55,2,55.0
5906491,45,2,45.0
5906491,54,1,54.0
5906500,22,1,22.0
5906500,50,2,50.0
5906501,13,3,13.0
5906501,34,1,34.0
5906501,62,3,62.0
5906503,6,4,6.0
5906507,141,3,141.0
5906507,165,0,165.0
5906507,20,0,20.0
5906507,36,2,36.0
5906508,14,1,14.0
5906508,15,0,15.0
5906508,16,2,16.0
5906508,17,0,17.0
5906508,19,0,19.0
5906508,2,0,2.0
5906508,20,0,20.0
5906508,22,0,22.0
5906508,23,0,23.0
5906508,3,0,3.0
5906508,34,0,34.0
5906508,37,0,37.0
5906508,41,0,41.0
5906508,59,0,59.0
5906508,68,0,68.0
5906508,7,2,7.0
5906508,72,0,72.0
5906508,73,0,73.0
5906508,74,0,74.0
5906508,75,0,75.0
5906511,10,0,10.0
5906511,13,0,13.0
5906511,2,0,2.0
5906511,20,2,20.0
5906511,22,1,22.0
5906511,24,1,24.0
5906511,30,2,30.0
5906511,35,3,35.0
5906511,5,3,5.0
5906511,53,3,53.0
5906511,8,0,8.0
5906512,4,0,4.0
5906513,41,0,41.0
5906513,56,0,56.0
5906513,59,0,59.0
5906513,62,3,62.0
5906515,11,3,11.0
5906515,23,1,23.0
5906515,6,3,6.0
5906516,10,0,10.0
5906516,32,0,32.0
5906518,15,0,15.0
5906518,2,0,2.0
5906518,31,3,31.0
5906518,49,0,49.0
5906519,3,0,3.0
5906519,49,0,49.0
5906521,30,0,30.0
5906521,33,0,33.0
5906521,37,0,37.0
5906521,39,0,39.0
5906521,55,0,55.0
5906522,14,2,14.0
5906522,16,2,16.0
5906522,17,3,17.0
5906522,28,3,28.0
5906522,51,3,51.0
5906522,53,0,53.0
5906522,68,0,68.0
5906526,6,2,6.0
5906526,67,1,67.0
5906526,69,2,69.0
5906526,7,2,7.0
5906526,8,1,8.0
5906537,16,0,16.0
5906537,19,2,19.0
5906537,48,3,48.0
5906541,13,2,13.0
5906541,20,1,20.0
5906541,21,0,21.0
5906546,27,1,27.0
5906546,44,1,44.0
5906546,45,1,45.0
5906546,48,1,48.0
5906549,41,2,41.0
5906551,4,3,4.0
5906552,10,1,10.0
5906552,3,1,3.0
5906553,10,2,10.0
5906553,2,0,2.0
5906553,3,2,3.0
5906553,33,1,33.0
5906553,34,1,34.0
5906553,47,2,47.0
5906553,6,0,6.0
5906553,7,2,7.0
5906553,9,1,9.0
5906560,35,1,35.0
5906562,34,0,34.0
5906562,4,2,4.0
5906563,16,0,16.0
5906563,19,0,19.0
5906563,2,0,2.0
5906563,20,0,20.0
5906563,21,0,21.0
5906563,3,2,3.0
5906563,34,0,34.0
5906563,45,0,45.0
5906563,49,0,49.0
5906563,51,0,51.0
5906563,9,0,9.0
5906565,10,0,10.0
5906565,11,0,11.0
5906565,12,0,12.0
5906565,2,0,2.0
5906565,5,0,5.0
5906565,9,0,9.0
5906566,1,0,1.0
5906566,3,0,3.0
5906571,1,0,1.0
5906571,10,0,10.0
5906571,19,0,19.0
5906571,26,0,26.0
5906571,35,0,35.0
5906571,47,0,47.0
5906571,5,0,5.0
