CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,SCALE_RES_ROB_ABS_SAL,SCALE_RES_ROB_AOU,VALUE_ABS_SAL,VALUE_AOU,AOU_gradient_sign_change,AOU_second_derivative_check,ABS_SAL_gradient_sign_change,ABS_SAL_second_derivative_check,WMO
22,220,-60.675,-173.02,2017-11-14,-9.286810879728128,-7.47513229666003,34.220596280721,31.534291808575745,TRUE,TRUE,TRUE,FALSE,5905099
22,300,-60.675,-173.02,2017-11-14,-5.025844638780357,-5.128376801452557,34.33475079737993,72.25486097383721,TRUE,TRUE,TRUE,FALSE,5905099
24,260,-60.949,-171.936,2017-12-04,-2.628610128560441,-7.371886717112185,34.31842482906629,63.782130164141876,TRUE,FALSE,TRUE,FALSE,5905099
24,300,-60.949,-171.936,2017-12-04,-5.475180523042175,-3.799163242631001,34.365235083315476,89.05248243044747,TRUE,TRUE,TRUE,FALSE,5905099
26,260,-61.112,-170.668,2017-12-24,-5.229188309023011,-8.077695635594502,34.37675693186682,85.19035196420175,TRUE,TRUE,TRUE,FALSE,5905099
27,220,-60.921,-169.709,2018-01-03,-11.02162078690034,-8.619990440582209,34.301030111076116,58.35615096162036,TRUE,FALSE,TRUE,FALSE,5905099
27,260,-60.921,-169.709,2018-01-03,-30.62357764303159,-17.350595655969613,34.315088392562885,68.08575615540975,TRUE,TRUE,TRUE,FALSE,5905099
28,300,-60.703,-168.673,2018-01-13,-10.25081031981226,-10.287744906350081,34.3747791707506,84.17837446290068,TRUE,TRUE,TRUE,FALSE,5905099
29,220,-60.829,-167.492,2018-01-23,-4.864893893882303,-11.134031776601992,34.30950345863136,57.99817496121639,TRUE,TRUE,TRUE,FALSE,5905099
30,220,-60.971,-166.396,2018-02-02,-8.17734438107674,-14.76424623283491,34.287302842920134,51.28618710308103,TRUE,TRUE,TRUE,FALSE,5905099
33,220,-60.183,-163.764,2018-03-04,3.8411849291438718,-2.3956175957612533,34.34010664113125,75.24283630233317,TRUE,FALSE,TRUE,FALSE,5905099
33,260,-60.183,-163.764,2018-03-04,-16.669813884324864,-8.944725441158871,34.350535297320235,81.76651960342224,TRUE,TRUE,TRUE,FALSE,5905099
70,220,-57.161,-135.797,2019-03-11,-4.935162535042336,-3.068380347874737,34.2074676621458,48.88573834610153,TRUE,FALSE,TRUE,FALSE,5905099
70,340,-57.161,-135.797,2019-03-11,-3.715543732719111,-11.312144970042812,34.31455587554732,64.14200150254004,TRUE,TRUE,TRUE,FALSE,5905099
70,380,-57.161,-135.797,2019-03-11,-9.470640561062135,-11.07576306107163,34.34933957451212,81.06339146578964,TRUE,TRUE,TRUE,FALSE,5905099
71,220,-57.333,-133.518,2019-03-21,-13.247736865926848,-6.9681263350115605,34.35144535805925,83.9070052152835,TRUE,TRUE,TRUE,FALSE,5905099
74,300,-57.99,-132.347,2019-04-21,-2.384685059190555,-5.099392025331991,34.296903162366,69.23240875558055,TRUE,FALSE,TRUE,FALSE,5905099
76,420,-57.464,-133.076,2019-05-11,-10.04926482550551,-5.267141041111679,34.454762220900356,117.14350521140875,TRUE,TRUE,TRUE,FALSE,5905099
77,260,-57.144,-132.793,2019-05-21,-5.158325472282367,-3.086871113435339,34.29112420825999,73.64638846711664,TRUE,TRUE,TRUE,FALSE,5905099
78,260,-57.199,-132.633,2019-05-31,-4.03291777099272,-4.599430584046646,34.249481974865404,66.70101268132292,TRUE,TRUE,TRUE,FALSE,5905099
78,700,-57.199,-132.633,2019-05-31,-3.459837224649709,-3.0799688030253627,34.65739113595358,149.8488574586122,TRUE,TRUE,TRUE,FALSE,5905099
83,700,-59.487,-129.649,2019-07-20,-4.201586201928707,-2.380875469503588,34.81760057690509,153.26341687931978,TRUE,TRUE,TRUE,FALSE,5905099
86,220,-57.826,-128.819,2019-08-20,-6.66391844371268,-4.1377730129747405,34.14367832570127,30.335530638894284,TRUE,TRUE,TRUE,FALSE,5905099
86,340,-57.826,-128.819,2019-08-20,-6.964237051168193,-7.140500768450288,34.2533437846504,61.88724107496864,TRUE,TRUE,TRUE,FALSE,5905099
89,300,-56.212,-130.679,2019-09-19,-7.8867565171028,-13.247501771374605,34.22107401415604,51.55204615823169,TRUE,TRUE,TRUE,FALSE,5905099
89,340,-56.212,-130.679,2019-09-19,-11.339805971691552,-15.688919518778256,34.2264329152415,57.5378662622729,TRUE,TRUE,TRUE,FALSE,5905099
91,300,-56.272,-131.282,2019-10-09,-2.1268534744028234,-2.916659711985767,34.31621036074159,78.86252001681632,TRUE,FALSE,TRUE,FALSE,5905099
91,340,-56.272,-131.282,2019-10-09,-4.585703701309115,-5.905910978920554,34.32701767863223,83.83026502574258,TRUE,FALSE,TRUE,FALSE,5905099
92,540,-56.386,-131.312,2019-10-19,-3.8535671260839965,-3.149851000286031,34.46437361696148,120.49962976795376,TRUE,TRUE,TRUE,FALSE,5905099
93,300,-56.451,-131.773,2019-10-29,-8.471752005714539,-9.946362362607875,34.22844578843069,55.59680442199782,TRUE,TRUE,TRUE,FALSE,5905099
93,340,-56.451,-131.773,2019-10-29,-6.386133107654542,-5.624231523638307,34.26011976326788,67.80900053397279,TRUE,TRUE,TRUE,FALSE,5905099
94,260,-56.759,-131.635,2019-11-08,-4.7325851068714355,-6.3873619107175665,34.20537285880031,50.37079207366402,TRUE,TRUE,TRUE,FALSE,5905099
95,260,-56.96,-130.31,2019-11-18,-4.01702188925299,-3.1897607139213666,34.238111212516046,57.09002582953467,TRUE,FALSE,TRUE,FALSE,5905099
95,300,-56.96,-130.31,2019-11-18,-9.426651122892519,-6.063383216639295,34.25381337618343,63.595442501670135,TRUE,FALSE,TRUE,FALSE,5905099
96,340,-56.497,-128.764,2019-11-28,-2.7145295169693062,-2.239086203602385,34.255554000114884,63.92479708879485,TRUE,TRUE,TRUE,FALSE,5905099
97,220,-56.671,-128.694,2019-12-08,-7.300736524785076,-8.875172233368717,34.191760996998966,42.791841654594265,TRUE,TRUE,TRUE,FALSE,5905099
98,380,-56.751,-127.671,2019-12-18,-5.6770643371988445,-5.145880155264235,34.33561745199236,79.95705959354675,TRUE,FALSE,TRUE,FALSE,5905099
98,420,-56.751,-127.671,2019-12-18,-3.9781606481994083,-5.099701023487231,34.36260590159424,87.7156396917319,TRUE,FALSE,TRUE,FALSE,5905099
99,860,-55.699,-127.303,2019-12-28,-4.1672392925616,-4.6427060570615994,34.425582849927025,109.47983964866006,TRUE,TRUE,TRUE,FALSE,5905099
100,420,-56.503,-123.1,2020-01-07,-2.179555497330503,-2.411704843443103,34.31253538898627,55.076898830384096,TRUE,TRUE,TRUE,FALSE,5905099
103,660,-54.766,-122.924,2020-02-06,-7.846764324016818,-6.031525327401263,34.25328264258357,69.10219210838744,TRUE,TRUE,TRUE,FALSE,5905099
104,420,-55.232,-123.321,2020-02-16,-2.8649269203884464,-3.6849807576536726,34.338222703646025,41.24399368227358,TRUE,TRUE,TRUE,FALSE,5905099
106,940,-54.167,-125.874,2020-03-07,-2.7251569242169436,-5.0937447766622075,34.403933514592765,101.48205409903431,TRUE,TRUE,TRUE,FALSE,5905099
108,980,-53.56,-127.609,2020-03-27,-4.716327972505179,-5.160343753671578,34.43805465028144,107.75620408585706,TRUE,TRUE,TRUE,FALSE,5905099
111,540,-52.447,-133.076,2020-04-27,-6.237731365177939,-4.905056227811675,34.4097979466049,43.32583375623108,TRUE,TRUE,TRUE,FALSE,5905099
114,220,-52.684,-129.409,2020-05-27,2.9841069241528038,-2.142173556610989,34.51985301481314,27.24509011061643,TRUE,TRUE,TRUE,FALSE,5905099
114,420,-52.684,-129.409,2020-05-27,-2.348477714189244,-3.4129965565659255,34.4257320797711,35.40281326495273,TRUE,TRUE,TRUE,FALSE,5905099
146,540,-54.084,-115.584,2021-04-14,-3.153559229116771,-3.2182563196908682,34.36459430145107,79.40351605561335,TRUE,TRUE,TRUE,FALSE,5905099
40,460,-64.8,167.551,2018-05-15,2.4961053927428654,-3.9237747485230896,34.88825238646021,134.87628757727208,TRUE,TRUE,TRUE,FALSE,5905100
47,340,-65.1048250015339,167.1178047352568,2018-07-24,3.481370598474335,-2.5376285214632066,34.8847571133884,137.77584197035532,TRUE,TRUE,TRUE,FALSE,5905100
50,860,-65.04835189602487,166.54740971088245,2018-08-23,-2.4044295007018865,-2.5731924367462238,34.881561993814394,136.59565292843257,TRUE,FALSE,TRUE,FALSE,5905100
6,380,-68.87698258102235,172.18367744439118,2017-06-09,-2.6022902292551344,-2.103343798511456,34.86104737874376,142.65901995161363,TRUE,TRUE,TRUE,FALSE,5905102
11,300,-69.18731112070913,172.29611791182373,2017-07-29,-2.4048145616587995,-2.0727716231354147,34.85743396236957,142.98305172677664,TRUE,TRUE,TRUE,FALSE,5905102
12,900,-69.2494340716478,172.31862674600603,2017-08-08,-2.978323095163909,-4.0315727610637,34.86936808110739,138.75333235461238,TRUE,FALSE,TRUE,FALSE,5905102
76,540,-68.626,166.373,2019-05-11,-2.820962062879661,-3.1236416302231667,34.861607797221225,139.06945068822722,TRUE,FALSE,TRUE,FALSE,5905102
117,940,-67.494,165.777,2020-06-25,-2.503307248802131,-2.6683251484933694,34.87611516515164,138.75598290656222,TRUE,FALSE,TRUE,FALSE,5905102
146,620,-67.554,166.321,2021-04-12,-3.0075416673588604,-2.483916275348114,34.869691067012575,139.03374052779537,TRUE,FALSE,TRUE,FALSE,5905102
146,660,-67.554,166.321,2021-04-12,-3.0048728142587016,-3.1940937391181956,34.86875294525661,138.45668861337037,TRUE,FALSE,TRUE,FALSE,5905102
151,460,-67.615,166.315,2021-06-01,-2.8024924277705128,-2.202904680027849,34.868546170916865,139.61095904974133,TRUE,FALSE,TRUE,FALSE,5905102
151,500,-67.615,166.315,2021-06-01,-3.798356335993131,-2.0361487474588404,34.867660150894956,139.51440057254837,TRUE,FALSE,TRUE,FALSE,5905102
57,260,-53.338,157.318,2019-08-31,-2.9281684646613124,-2.919516765015658,34.2630073407573,13.60158284853162,TRUE,TRUE,TRUE,FALSE,5905103
57,300,-53.338,157.318,2019-08-31,-17.199050041088366,-5.348588150736698,34.147938221128136,17.71550161806293,TRUE,TRUE,TRUE,FALSE,5905103
59,260,-52.814,158.389,2019-09-20,-6.0067567121431065,-3.1067747576154647,34.27821325821169,22.21906778290817,TRUE,TRUE,TRUE,FALSE,5905103
61,260,-55.633,162.513,2019-10-10,-3.7656712653687308,-2.7107490251966744,34.31178060582424,21.94222630951927,TRUE,TRUE,TRUE,FALSE,5905103
62,340,-57.647,164.708,2019-10-20,-5.614217601750508,-5.39087497107704,34.34375385141303,83.24648729762261,TRUE,TRUE,TRUE,FALSE,5905103
67,380,-59.327,170.594,2019-12-09,-4.209745208907621,-3.55790652367845,34.30283697181136,51.443542619331964,TRUE,TRUE,TRUE,FALSE,5905103
72,220,-58.357,166.596,2020-01-29,-2.264635779830027,-3.0815055173426456,34.135086480336085,24.623472324028228,TRUE,TRUE,TRUE,FALSE,5905103
72,460,-58.357,166.596,2020-01-29,-4.486314129347938,-6.470750469332217,34.35366247906135,82.45549259119935,TRUE,TRUE,TRUE,FALSE,5905103
73,380,-59.154,169.294,2020-02-08,-4.156665295707239,-3.3542863358769237,34.292391834729,58.491259766660335,TRUE,FALSE,TRUE,FALSE,5905103
73,420,-59.154,169.294,2020-02-08,-4.915056242193727,-3.2228797391589334,34.306071850272076,65.960675685095,TRUE,FALSE,TRUE,FALSE,5905103
76,380,-58.559,177.812,2020-03-09,-8.668344594177276,-7.271403322466688,34.266833471797554,54.31490113210015,TRUE,TRUE,TRUE,FALSE,5905103
76,420,-58.559,177.812,2020-03-09,-8.133619375602622,-4.4298659638184805,34.296818026511446,69.80025185338565,TRUE,FALSE,TRUE,FALSE,5905103
80,420,-57.254,-178.848,2020-04-18,-2.9271630271956925,-6.0728575124557205,34.33797772818285,60.63182875077558,TRUE,TRUE,TRUE,FALSE,5905103
82,260,-57.666,179.435,2020-05-08,-5.400193780720216,-7.640239700239398,34.25789192228467,34.88468474524964,TRUE,TRUE,TRUE,FALSE,5905103
82,420,-57.666,179.435,2020-05-08,-2.039664388457086,-3.299199330652855,34.34196711902916,71.17632976113339,TRUE,FALSE,TRUE,FALSE,5905103
83,220,-58.405,177.356,2020-05-18,2.321947840726468,-2.555645278325193,34.28889122370617,31.340942710252932,TRUE,TRUE,TRUE,FALSE,5905103
86,300,-59.111,176.503,2020-06-17,-3.6647911737073473,-4.925786974708843,34.271746008284914,59.23832760721636,TRUE,FALSE,TRUE,FALSE,5905103
92,220,-60.358,179.406,2020-08-16,-6.590464421021324,-7.293572144554663,34.16093178501476,41.80784295301957,TRUE,TRUE,TRUE,FALSE,5905103
95,340,-59.591,-178.169,2020-09-15,-3.6766379750342906,-7.403415832203785,34.32975876203269,83.45758382784759,TRUE,TRUE,TRUE,FALSE,5905103
128,340,-58.629,-160.449,2021-08-13,-5.966765258206804,-11.958837699340538,34.336137310580035,91.06257178265042,TRUE,TRUE,TRUE,FALSE,5905103
132,220,-57.543,-158.504,2021-09-22,-12.445757074922872,-19.978075691202328,34.1740829945077,38.695125852831666,TRUE,TRUE,TRUE,FALSE,5905103
136,260,-57.501,-154.181,2021-11-01,-2.8383116712049206,-7.698263411498321,34.246656120964246,31.533026474074816,TRUE,TRUE,TRUE,FALSE,5905103
137,260,-56.86,-153.62,2021-11-11,-7.5264078909105665,-12.522158597256906,34.41475006760811,100.26376230416138,TRUE,FALSE,TRUE,FALSE,5905103
138,300,-56.173,-154.378,2021-11-21,-2.8418672614507217,-9.271482105688555,34.255279522448674,29.955710713460576,TRUE,TRUE,TRUE,FALSE,5905103
138,500,-56.173,-154.378,2021-11-21,-5.301851568677521,-8.431407590692416,34.420163144492534,94.33342523698184,TRUE,TRUE,TRUE,FALSE,5905103
139,260,-55.69,-153.168,2021-12-01,-5.799240752029212,-9.376944361422577,34.30012287959374,57.29276221683541,TRUE,FALSE,TRUE,FALSE,5905103
140,380,-56.091,-152.428,2021-12-11,-5.210103500853815,-5.780584782309694,34.41923876434418,93.06593595642335,TRUE,TRUE,TRUE,FALSE,5905103
141,380,-56.338,-152.57,2021-12-21,-13.99107749042566,-14.061717939308076,34.456382982387694,95.36540804033578,TRUE,TRUE,TRUE,FALSE,5905103
142,260,-56.176,-152.433,2021-12-31,-7.940020974055129,-5.642387414279877,34.36103386973631,70.58195696051929,TRUE,TRUE,TRUE,FALSE,5905103
142,380,-56.176,-152.433,2021-12-31,-7.276429559617848,-4.04133651515143,34.4889171149802,110.35213453213137,TRUE,TRUE,TRUE,FALSE,5905103
143,380,-56.02,-151.779,2022-01-11,-9.99100267111001,-17.31249342893686,34.39467914176142,64.75870353985394,TRUE,TRUE,TRUE,FALSE,5905103
144,300,-55.591,-150.516,2022-01-21,-3.2367317517467136,-5.083323049234834,34.314118929137535,67.47676000513259,TRUE,TRUE,TRUE,FALSE,5905103
144,420,-55.591,-150.516,2022-01-21,-3.781133018276449,-1.9874618478068677,34.446454447771956,113.59497417548022,TRUE,FALSE,TRUE,FALSE,5905103
145,500,-55.146,-149.565,2022-01-31,-6.417937418501192,-8.055682152281852,34.46671319662096,100.5812768007736,TRUE,TRUE,TRUE,FALSE,5905103
147,460,-55.176,-149.985,2022-02-20,-9.016877926388464,-7.012369711471337,34.47912751218475,109.05260225292022,TRUE,TRUE,TRUE,FALSE,5905103
151,420,-54.781,-148.115,2022-04-01,-3.949282914323348,-5.061556519244106,34.31398403576255,78.82297859780971,TRUE,TRUE,TRUE,FALSE,5905103
151,540,-54.781,-148.115,2022-04-01,-3.746453190866145,-9.598364027127019,34.44054615379631,99.64951948037077,TRUE,TRUE,TRUE,FALSE,5905103
152,300,-55.279,-148.033,2022-04-11,-3.2532088584781316,-7.769274405331864,34.23099959001876,52.985724565211996,TRUE,TRUE,TRUE,FALSE,5905103
155,340,-56.705,-141.376,2022-05-11,-2.1431638536137982,-4.528444415428327,34.25736488005201,62.170088615844165,TRUE,FALSE,TRUE,FALSE,5905103
156,380,-56.951,-136.254,2022-05-21,-5.638485497316446,-3.6167195205718006,34.36445444927441,93.70119991560202,TRUE,TRUE,TRUE,FALSE,5905103
157,260,-55.748,-133.59,2022-05-31,-5.082727764551464,-7.423667579101763,34.22823033054176,42.58401576551931,TRUE,TRUE,TRUE,FALSE,5905103
8,500,-32.402,-75.14,2017-12-05,-2.572724837043689,-2.9881401167614285,34.46672626520872,130.02088099965397,TRUE,TRUE,TRUE,FALSE,5905105
10,500,-32.243,-75.531,2017-12-26,-3.1974456549782757,-3.164195595843494,34.4434340942678,111.79616228058109,TRUE,TRUE,TRUE,FALSE,5905105
10,540,-32.243,-75.531,2017-12-26,-3.459524023069668,-3.106779521000249,34.43478514182965,109.8638139316738,TRUE,TRUE,TRUE,FALSE,5905105
11,540,-32.162,-75.63,2018-01-05,-2.096747689868127,-2.783844155790477,34.429122640325325,101.45779340584306,TRUE,TRUE,TRUE,FALSE,5905105
13,500,-32.115,-75.5,2018-01-25,-2.6558005206868516,-3.104982702712139,34.44317524690492,113.21184930071911,TRUE,TRUE,TRUE,FALSE,5905105
13,540,-32.115,-75.5,2018-01-25,-2.661739444193242,-3.0973795385660217,34.43828297831173,111.1163347259041,TRUE,TRUE,TRUE,FALSE,5905105
25,540,-32.567,-74.743,2018-05-25,-2.557870714986662,-2.3278417100626516,34.47185459427531,133.97029736846605,TRUE,TRUE,TRUE,FALSE,5905105
31,540,-31.797,-72.661,2018-07-24,-2.6965113148936117,-3.319876134854903,34.46094882599175,126.78330842290109,TRUE,TRUE,TRUE,FALSE,5905105
34,500,-32.391,-72.075,2018-08-23,-2.8893810281838324,-6.112810898579735,34.48464435975726,139.253955775544,TRUE,TRUE,TRUE,FALSE,5905105
34,540,-32.391,-72.075,2018-08-23,-2.4571901929771753,-5.024776762259909,34.46542942699702,130.93217581436141,TRUE,TRUE,TRUE,FALSE,5905105
35,540,-32.576,-72.052,2018-09-02,-2.1882316657316894,-3.319619192037501,34.47511562382359,137.53264940801546,TRUE,TRUE,TRUE,FALSE,5905105
36,500,-32.722,-72.105,2018-09-12,-2.3739662249653946,-4.155018184739249,34.48030166702058,137.95382787011636,TRUE,TRUE,TRUE,FALSE,5905105
37,540,-33.131,-72.305,2018-09-22,-3.3266115826238214,-5.692554501242294,34.4659564263539,131.48168008959715,TRUE,TRUE,TRUE,FALSE,5905105
40,500,-34.211,-73.036,2018-10-22,-3.3338930905914683,-7.436084510568269,34.48810269805471,140.91449832628598,TRUE,TRUE,TRUE,FALSE,5905105
40,540,-34.211,-73.036,2018-10-22,-3.6883916960846523,-6.906442238323233,34.472997196637856,136.2671459601372,TRUE,TRUE,TRUE,FALSE,5905105
42,500,-34.57,-73.133,2018-11-11,-3.1501386902418655,-4.941286309478533,34.47067194469112,130.00768912099045,TRUE,TRUE,TRUE,FALSE,5905105
42,540,-34.57,-73.133,2018-11-11,-3.283924652259146,-4.770028519420676,34.45922994325212,125.85792091323799,TRUE,TRUE,TRUE,FALSE,5905105
51,500,-34.685,-72.334,2019-02-09,-2.568856730833788,-3.6040892307317582,34.47686377328912,131.36591532249446,TRUE,TRUE,TRUE,FALSE,5905105
51,540,-34.685,-72.334,2019-02-09,-2.4451940110506105,-2.735849402103067,34.46039133066147,130.70590841422705,TRUE,TRUE,TRUE,FALSE,5905105
62,540,-36.013,-73.789,2019-05-29,-2.508556438654865,-3.783553486710813,34.44882086622396,121.09559503930916,TRUE,TRUE,TRUE,FALSE,5905105
66,540,-36.289,-75.045,2019-07-08,-2.1816502287252764,-2.9817781474442695,34.438610321869334,113.00323996481069,TRUE,TRUE,TRUE,FALSE,5905105
69,500,-36.087,-74.115,2019-08-07,-2.305038913803406,-2.959833897389762,34.43947714037143,112.82049367998923,TRUE,TRUE,TRUE,FALSE,5905105
71,500,-35.433,-73.839,2019-08-27,-2.9573513377795293,-3.7631070105996254,34.43634743707709,106.31312406121378,TRUE,TRUE,TRUE,FALSE,5905105
74,460,-36.659,-74.874,2019-09-26,-1.9970771903508973,-2.9183865587348334,34.437873005759464,108.94744085524206,TRUE,TRUE,TRUE,FALSE,5905105
74,500,-36.659,-74.874,2019-09-26,-2.6491154760202065,-3.3344676059226184,34.42108094039551,100.30975884654669,TRUE,TRUE,TRUE,FALSE,5905105
75,620,-36.697,-74.423,2019-10-06,-3.0668602778990093,-3.0653013890034178,34.410975934162984,102.14774751263383,TRUE,TRUE,TRUE,FALSE,5905105
88,500,-38.82,-75.698,2020-02-13,-2.3052871201987775,-6.226920260466753,34.447390065557364,117.26692107841598,TRUE,TRUE,TRUE,FALSE,5905105
88,540,-38.82,-75.698,2020-02-13,-2.850730027848576,-6.367513722106861,34.41777498796347,105.14778307403031,TRUE,TRUE,TRUE,FALSE,5905105
89,500,-38.536,-76,2020-02-23,-2.811739137671077,-4.87166886140536,34.456298676937536,118.85206266657383,TRUE,TRUE,TRUE,FALSE,5905105
89,540,-38.536,-76,2020-02-23,-3.8740200018065796,-4.736204358712418,34.42153162350538,108.4586418659074,TRUE,TRUE,TRUE,FALSE,5905105
91,500,-38.567,-76.045,2020-03-14,-2.3180696069331135,-3.5800610417214696,34.447109885393395,117.86528590792119,TRUE,TRUE,TRUE,FALSE,5905105
91,540,-38.567,-76.045,2020-03-14,-2.4078260469993062,-2.8293832967049077,34.429758050601116,115.12709284616062,TRUE,TRUE,TRUE,FALSE,5905105
92,500,-38.466,-76.296,2020-03-24,-2.1446685897757543,-3.4523011674926187,34.43219268921555,111.64228004895199,TRUE,TRUE,TRUE,FALSE,5905105
93,500,-38.439,-76.192,2020-04-03,-3.753477556299678,-4.7771531049192255,34.423566976497135,105.91044694509327,TRUE,TRUE,TRUE,FALSE,5905105
94,540,-38.709,-75.962,2020-04-13,-2.074343762824987,-3.0889860575532393,34.43105262242002,114.61453485140055,TRUE,TRUE,TRUE,FALSE,5905105
95,500,-38.681,-76.041,2020-04-23,-3.225835722234595,-5.106865746161914,34.43302479992756,111.32069707545708,TRUE,TRUE,TRUE,FALSE,5905105
96,500,-38.672,-75.923,2020-05-03,-3.6008997784039933,-6.481548651503325,34.42754270734511,106.26134314220872,TRUE,TRUE,TRUE,FALSE,5905105
97,540,-38.624,-75.769,2020-05-13,-2.346462564464646,-3.2228690789174506,34.42883664124313,112.59079775221528,TRUE,TRUE,TRUE,FALSE,5905105
98,500,-38.745,-75.724,2020-05-23,-2.393245001720067,-3.5071594029817024,34.436322779879475,113.27822777013068,TRUE,TRUE,TRUE,FALSE,5905105
99,500,-38.545,-75.579,2020-06-02,-2.419096677828184,-3.173773509086821,34.43212741192568,110.49700497998424,TRUE,TRUE,TRUE,FALSE,5905105
103,540,-38.394,-75.628,2020-07-12,-2.1769037551605153,-2.463698850129655,34.42530667648489,110.2485233447228,TRUE,TRUE,TRUE,FALSE,5905105
109,540,-38.687,-74.61,2020-09-10,-2.5483944738638,-2.783331216120068,34.39792196528007,85.33000990820477,TRUE,TRUE,TRUE,FALSE,5905105
140,620,-38.238,-75.246,2021-07-17,-2.3386992680881433,-4.990699042225498,34.43329744056052,104.05699369630344,TRUE,TRUE,TRUE,FALSE,5905105
140,660,-38.238,-75.246,2021-07-17,-2.5798199472991037,-4.897925548818693,34.40513394680009,90.04467529351359,TRUE,TRUE,TRUE,FALSE,5905105
25,660,-30.988,-178.86,2018-03-26,-2.236224347894525,-2.502767814969322,34.586829726892766,68.59204553590331,TRUE,TRUE,TRUE,FALSE,5905108
162,220,-34.239,-111.937,2022-02-06,-18.203061001193014,-2.7540295074690144,34.47516783474676,8.001153208297591,TRUE,TRUE,TRUE,FALSE,5905109
163,220,-34.008,-111.976,2022-02-16,-15.134523234793974,-2.6519077392193617,34.502449731808085,10.913909378553768,TRUE,TRUE,TRUE,FALSE,5905109
165,220,-33.613,-112.372,2022-03-08,-7.77232193139997,-2.0806154969175834,34.622027864764284,20.562618305626415,TRUE,TRUE,TRUE,FALSE,5905109
8,660,-31.356,11.348,2017-11-19,-4.38550882290178,-1.997542725471427,34.45857004482322,82.75683524926745,TRUE,TRUE,TRUE,FALSE,5905130
15,660,-31.011,13.686,2018-01-29,-4.113031513637967,-3.0725532781622635,34.484346468663,96.5699340733097,TRUE,TRUE,TRUE,FALSE,5905130
19,660,-32.218,12.335,2018-03-10,-2.834277749252932,-2.291374003520403,34.46615059655548,84.20189633675307,TRUE,TRUE,TRUE,FALSE,5905130
36,660,-31.786,14.022,2018-08-27,-2.7796962791782756,-3.0324768423947392,34.47825912471038,82.62085352428164,TRUE,TRUE,TRUE,FALSE,5905130
37,660,-31.595,13.758,2018-09-06,-6.18033362282896,-3.8398943798355485,34.43611946764123,80.04353250969871,TRUE,TRUE,TRUE,FALSE,5905130
41,540,-30.475,12.609,2018-10-17,-5.771032807006008,-4.750541038526234,34.48031124504264,82.82484932157814,TRUE,TRUE,TRUE,FALSE,5905130
55,700,-29.482,8.356,2019-03-06,-2.895981395306201,-1.9954274946797386,34.51552994003709,108.91368040357014,TRUE,TRUE,TRUE,FALSE,5905130
57,700,-29.864,7.416,2019-03-26,-3.364565100648594,-2.320186198858719,34.49230929324401,86.04413817279288,TRUE,TRUE,TRUE,FALSE,5905130
143,380,-28.821,-7.737,2021-08-06,2.398868489816735,-2.6563957203607496,35.406093194968236,40.53935271360314,TRUE,TRUE,TRUE,FALSE,5905130
146,220,-28.243,-8.292,2021-09-05,4.233655610396135,-2.7875705981931316,35.92441541089738,9.840655374333494,TRUE,TRUE,TRUE,FALSE,5905130
8,220,-35.119,7.135,2017-12-18,-2.935636004356031,-2.0720926825965718,35.344152431596115,14.555496486111679,TRUE,TRUE,TRUE,FALSE,5905131
10,860,-34.485,8.205,2018-01-07,-2.449925032751283,-1.9902482043851746,34.39367302803368,79.26879910971007,TRUE,TRUE,TRUE,FALSE,5905131
53,260,-35.873,5.488,2019-03-15,-6.596959577298441,-3.04403736339126,35.07687274845169,22.161440068826835,TRUE,TRUE,TRUE,FALSE,5905131
53,740,-35.873,5.488,2019-03-15,-3.8305937973690583,-2.203160681389312,34.42291852488643,75.3893252544512,TRUE,TRUE,TRUE,FALSE,5905131
54,740,-36.408,5.337,2019-03-25,-4.98140190618055,-2.6035100595982104,34.4111942907265,77.12046150899613,TRUE,TRUE,TRUE,FALSE,5905131
100,940,-32.446,0.333,2020-06-29,-3.2822671117198428,-2.3927769871239892,34.43952188387951,99.15773925456477,TRUE,TRUE,TRUE,FALSE,5905131
114,860,-32.875,2.022,2020-11-16,-2.24379603426375,-2.261066396100741,34.42420127735503,82.57487077207276,TRUE,TRUE,TRUE,FALSE,5905131
121,900,-33.973,2.639,2021-01-25,-3.9594174942268676,-2.5336070857481054,34.430353984865604,85.37902285543396,TRUE,TRUE,TRUE,FALSE,5905131
127,900,-32.963,1.031,2021-03-27,-2.962702888580931,-2.1748422908409806,34.43220690555105,88.68501397932124,TRUE,TRUE,TRUE,FALSE,5905131
135,740,-30.005,-0.91,2021-06-15,-3.3500364712841715,-3.891950111799088,34.457969532695714,86.96605629826547,TRUE,TRUE,TRUE,FALSE,5905131
152,220,-28.611,-3.009,2021-12-02,2.4097631059589917,-2.165224334626032,35.630226778213554,25.47299592301762,TRUE,TRUE,TRUE,FALSE,5905131
156,860,-29.263,-4.979,2022-01-11,-2.035327916250053,-2.37315524196981,34.49297826046185,97.80950010934708,TRUE,TRUE,TRUE,FALSE,5905131
19,860,-33.857,-9.135,2018-04-05,-2.5201871246761463,-2.5250219587109934,34.37239129519637,70.42156141935425,TRUE,TRUE,TRUE,FALSE,5905132
12,220,-36.987,-10.588,2018-01-05,3.07733142245134,-2.5008602262950483,35.07294621905932,19.488649875771173,TRUE,TRUE,TRUE,FALSE,5905133
